frequency	V(onoise)
1.412537544622746e+002	7.072040e-007
1.445439770745919e+002	7.011635e-007
1.479108388168199e+002	6.951940e-007
1.513561248436199e+002	6.892948e-007
1.548816618912472e+002	6.834653e-007
1.584893192461104e+002	6.777049e-007
1.621810097358920e+002	6.720128e-007
1.659586907437551e+002	6.663885e-007
1.698243652461734e+002	6.608313e-007
1.737800828749365e+002	6.553406e-007
1.778279410038912e+002	6.499158e-007
1.819700858609972e+002	6.445563e-007
1.862087136662856e+002	6.392614e-007
1.905460717963235e+002	6.340306e-007
1.949844599758033e+002	6.288633e-007
1.995262314968867e+002	6.237589e-007
2.041737944669516e+002	6.187169e-007
2.089296130854026e+002	6.137365e-007
2.137962089502218e+002	6.088173e-007
2.187761623949538e+002	6.039587e-007
2.238721138568325e+002	5.991600e-007
2.290867652767758e+002	5.944210e-007
2.344228815319906e+002	5.897408e-007
2.398832919019474e+002	5.851190e-007
2.454708915685014e+002	5.805550e-007
2.511886431509563e+002	5.760483e-007
2.570395782768846e+002	5.715984e-007
2.630267991895364e+002	5.672048e-007
2.691534803926897e+002	5.628668e-007
2.754228703338148e+002	5.585841e-007
2.818382931264435e+002	5.543560e-007
2.884031503126586e+002	5.501821e-007
2.951209226666366e+002	5.460619e-007
3.019951720401995e+002	5.419949e-007
3.090295432513569e+002	5.379806e-007
3.162277660168357e+002	5.340185e-007
3.235936569296260e+002	5.301080e-007
3.311311214825888e+002	5.262488e-007
3.388441561392002e+002	5.224403e-007
3.467368504525292e+002	5.186821e-007
3.548133892335729e+002	5.149737e-007
3.630780547700987e+002	5.113146e-007
3.715352290971698e+002	5.077044e-007
3.801893963205584e+002	5.041426e-007
3.890451449942777e+002	5.006288e-007
3.981071705534943e+002	4.971625e-007
4.073802778041097e+002	4.937432e-007
4.168693834703323e+002	4.903706e-007
4.265795188015895e+002	4.870442e-007
4.365158322401627e+002	4.837635e-007
4.466835921509598e+002	4.805281e-007
4.570881896148716e+002	4.773377e-007
4.677351412871947e+002	4.741917e-007
4.786300923226348e+002	4.710897e-007
4.897788193684425e+002	4.680314e-007
5.011872336272685e+002	4.650163e-007
5.128613839913610e+002	4.620439e-007
5.248074602497686e+002	4.591140e-007
5.370317963702487e+002	4.562262e-007
5.495408738576203e+002	4.533798e-007
5.623413251903447e+002	4.505748e-007
5.754399373371524e+002	4.478105e-007
5.888436553555844e+002	4.450866e-007
6.025595860743530e+002	4.424028e-007
6.165950018614773e+002	4.397587e-007
6.309573444801882e+002	4.371539e-007
6.456542290346504e+002	4.345879e-007
6.606934480075908e+002	4.320605e-007
6.760829753919763e+002	4.295713e-007
6.918309709189309e+002	4.271199e-007
7.079457843841321e+002	4.247059e-007
7.244359600749841e+002	4.223290e-007
7.413102413009113e+002	4.199889e-007
7.585775750291774e+002	4.176851e-007
7.762471166286852e+002	4.154174e-007
7.943282347242747e+002	4.131854e-007
8.128305161640923e+002	4.109888e-007
8.317637711026639e+002	4.088271e-007
8.511380382023692e+002	4.067002e-007
8.709635899560732e+002	4.046076e-007
8.912509381337379e+002	4.025491e-007
9.120108393559019e+002	4.005243e-007
9.332543007969830e+002	3.985329e-007
9.549925860214277e+002	3.965746e-007
9.772372209558022e+002	3.946491e-007
9.999999999999913e+002	3.927560e-007
1.023292992280745e+003	3.908951e-007
1.047128548050890e+003	3.890661e-007
1.071519305237597e+003	3.872686e-007
1.096478196143175e+003	3.855025e-007
1.122018454301953e+003	3.837673e-007
1.148153621496872e+003	3.820628e-007
1.174897554939519e+003	3.803888e-007
1.202264434617402e+003	3.787449e-007
1.230268770812370e+003	3.771310e-007
1.258925411794156e+003	3.755466e-007
1.288249551693122e+003	3.739916e-007
1.318256738556395e+003	3.724656e-007
1.348962882591641e+003	3.709686e-007
1.380384264602872e+003	3.695001e-007
1.412537544622741e+003	3.680599e-007
1.445439770745914e+003	3.666479e-007
1.479108388168193e+003	3.652638e-007
1.513561248436194e+003	3.639072e-007
1.548816618912467e+003	3.625781e-007
1.584893192461099e+003	3.612761e-007
1.621810097358915e+003	3.600011e-007
1.659586907437545e+003	3.587529e-007
1.698243652461728e+003	3.575312e-007
1.737800828749359e+003	3.563358e-007
1.778279410038906e+003	3.551666e-007
1.819700858609966e+003	3.540233e-007
1.862087136662849e+003	3.529057e-007
1.905460717963229e+003	3.518137e-007
1.949844599758026e+003	3.507471e-007
1.995262314968860e+003	3.497057e-007
2.041737944669509e+003	3.486893e-007
2.089296130854019e+003	3.476978e-007
2.137962089502211e+003	3.467310e-007
2.187761623949531e+003	3.457888e-007
2.238721138568317e+003	3.448710e-007
2.290867652767750e+003	3.439774e-007
2.344228815319898e+003	3.431080e-007
2.398832919019466e+003	3.422626e-007
2.454708915685005e+003	3.414410e-007
2.511886431509554e+003	3.406432e-007
2.570395782768837e+003	3.398690e-007
2.630267991895355e+003	3.391184e-007
2.691534803926887e+003	3.383911e-007
2.754228703338138e+003	3.376872e-007
2.818382931264424e+003	3.370066e-007
2.884031503126575e+003	3.363491e-007
2.951209226666354e+003	3.357146e-007
3.019951720401984e+003	3.351032e-007
3.090295432513557e+003	3.345147e-007
3.162277660168345e+003	3.339491e-007
3.235936569296248e+003	3.334063e-007
3.311311214825875e+003	3.328863e-007
3.388441561391989e+003	3.323890e-007
3.467368504525279e+003	3.319145e-007
3.548133892335716e+003	3.314626e-007
3.630780547700973e+003	3.310334e-007
3.715352290971684e+003	3.306268e-007
3.801893963205570e+003	3.302429e-007
3.890451449942763e+003	3.298816e-007
3.981071705534928e+003	3.295430e-007
4.073802778041082e+003	3.292270e-007
4.168693834703307e+003	3.289337e-007
4.265795188015879e+003	3.286631e-007
4.365158322401610e+003	3.284154e-007
4.466835921509581e+003	3.281903e-007
4.570881896148699e+003	3.279882e-007
4.677351412871929e+003	3.278090e-007
4.786300923226329e+003	3.276527e-007
4.897788193684407e+003	3.275195e-007
5.011872336272666e+003	3.274095e-007
5.128613839913590e+003	3.273226e-007
5.248074602497666e+003	3.272591e-007
5.370317963702466e+003	3.272190e-007
5.495408738576182e+003	3.272025e-007
5.623413251903426e+003	3.272096e-007
5.754399373371502e+003	3.272405e-007
5.888436553555821e+003	3.272953e-007
6.025595860743507e+003	3.273742e-007
6.165950018614749e+003	3.274774e-007
6.309573444801858e+003	3.276049e-007
6.456542290346478e+003	3.277569e-007
6.606934480075881e+003	3.279337e-007
6.760829753919737e+003	3.281355e-007
6.918309709189281e+003	3.283623e-007
7.079457843841294e+003	3.286144e-007
7.244359600749813e+003	3.288920e-007
7.413102413009085e+003	3.291954e-007
7.585775750291745e+003	3.295248e-007
7.762471166286822e+003	3.298803e-007
7.943282347242717e+003	3.302623e-007
8.128305161640892e+003	3.306709e-007
8.317637711026608e+003	3.311065e-007
8.511380382023659e+003	3.315694e-007
8.709635899560699e+003	3.320597e-007
8.912509381337344e+003	3.325778e-007
9.120108393558983e+003	3.331240e-007
9.332543007969793e+003	3.336986e-007
9.549925860214238e+003	3.343018e-007
9.772372209557982e+003	3.349340e-007
9.999999999999871e+003	3.355956e-007
1.023292992280741e+004	3.362868e-007
1.047128548050886e+004	3.370080e-007
1.071519305237592e+004	3.377596e-007
1.096478196143171e+004	3.385418e-007
1.122018454301949e+004	3.393552e-007
1.148153621496868e+004	3.402000e-007
1.174897554939514e+004	3.410767e-007
1.202264434617397e+004	3.419856e-007
1.230268770812365e+004	3.429271e-007
1.258925411794151e+004	3.439017e-007
1.288249551693117e+004	3.449097e-007
1.318256738556390e+004	3.459516e-007
1.348962882591636e+004	3.470278e-007
1.380384264602867e+004	3.481388e-007
1.412537544622735e+004	3.492850e-007
1.445439770745908e+004	3.504668e-007
1.479108388168187e+004	3.516847e-007
1.513561248436188e+004	3.529393e-007
1.548816618912460e+004	3.542309e-007
1.584893192461092e+004	3.555601e-007
1.621810097358908e+004	3.569273e-007
1.659586907437538e+004	3.583331e-007
1.698243652461721e+004	3.597779e-007
1.737800828749351e+004	3.612624e-007
1.778279410038898e+004	3.627869e-007
1.819700858609958e+004	3.643520e-007
1.862087136662842e+004	3.659583e-007
1.905460717963221e+004	3.676064e-007
1.949844599758018e+004	3.692967e-007
1.995262314968852e+004	3.710298e-007
2.041737944669501e+004	3.728063e-007
2.089296130854010e+004	3.746268e-007
2.137962089502202e+004	3.764918e-007
2.187761623949522e+004	3.784019e-007
2.238721138568308e+004	3.803578e-007
2.290867652767740e+004	3.823600e-007
2.344228815319889e+004	3.844091e-007
2.398832919019456e+004	3.865057e-007
2.454708915684995e+004	3.886505e-007
2.511886431509544e+004	3.908441e-007
2.570395782768826e+004	3.930870e-007
2.630267991895344e+004	3.953800e-007
2.691534803926876e+004	3.977237e-007
2.754228703338126e+004	4.001186e-007
2.818382931264412e+004	4.025656e-007
2.884031503126564e+004	4.050652e-007
2.951209226666342e+004	4.076181e-007
3.019951720401971e+004	4.102250e-007
3.090295432513544e+004	4.128865e-007
3.162277660168332e+004	4.156033e-007
3.235936569296234e+004	4.183762e-007
3.311311214825861e+004	4.212057e-007
3.388441561391974e+004	4.240927e-007
3.467368504525264e+004	4.270377e-007
3.548133892335701e+004	4.300416e-007
3.630780547700958e+004	4.331050e-007
3.715352290971669e+004	4.362286e-007
3.801893963205554e+004	4.394132e-007
3.890451449942747e+004	4.426595e-007
3.981071705534912e+004	4.459682e-007
4.073802778041065e+004	4.493400e-007
4.168693834703291e+004	4.527758e-007
4.265795188015862e+004	4.562761e-007
4.365158322401593e+004	4.598419e-007
4.466835921509563e+004	4.634738e-007
4.570881896148680e+004	4.671726e-007
4.677351412871909e+004	4.709390e-007
4.786300923226309e+004	4.747739e-007
4.897788193684386e+004	4.786779e-007
5.011872336272644e+004	4.826519e-007
5.128613839913568e+004	4.866967e-007
5.248074602497643e+004	4.908130e-007
5.370317963702443e+004	4.950015e-007
5.495408738576159e+004	4.992632e-007
5.623413251903402e+004	5.035987e-007
5.754399373371479e+004	5.080089e-007
5.888436553555797e+004	5.124945e-007
6.025595860743483e+004	5.170564e-007
6.165950018614724e+004	5.216954e-007
6.309573444801832e+004	5.264122e-007
6.456542290346453e+004	5.312076e-007
6.606934480075855e+004	5.360824e-007
6.760829753919710e+004	5.410376e-007
6.918309709189255e+004	5.460737e-007
7.079457843841266e+004	5.511918e-007
7.244359600749785e+004	5.563924e-007
7.413102413009056e+004	5.616765e-007
7.585775750291716e+004	5.670449e-007
7.762471166286792e+004	5.724983e-007
7.943282347242687e+004	5.780375e-007
8.128305161640862e+004	5.836634e-007
8.317637711026576e+004	5.893766e-007
8.511380382023628e+004	5.951781e-007
8.709635899560666e+004	6.010685e-007
8.912509381337311e+004	6.070487e-007
9.120108393558950e+004	6.131249e-007
9.332543007969759e+004	6.195104e-007
9.549925860214204e+004	6.263048e-007
9.772372209557948e+004	6.334977e-007
9.999999999999837e+004	6.410802e-007
1.023292992280737e+005	6.490446e-007
1.047128548050882e+005	6.573844e-007
1.071519305237589e+005	6.660937e-007
1.096478196143167e+005	6.751679e-007
1.122018454301945e+005	6.846030e-007
1.148153621496864e+005	6.943958e-007
1.174897554939510e+005	7.045437e-007
1.202264434617393e+005	7.150446e-007
1.230268770812361e+005	7.258973e-007
1.258925411794147e+005	7.371008e-007
1.288249551693113e+005	7.486547e-007
1.318256738556385e+005	7.605588e-007
1.348962882591631e+005	7.728137e-007
1.380384264602862e+005	7.854200e-007
1.412537544622731e+005	7.983787e-007
1.445439770745904e+005	8.116912e-007
1.479108388168183e+005	8.253590e-007
1.513561248436183e+005	8.393841e-007
1.548816618912456e+005	8.537685e-007
1.584893192461087e+005	8.685144e-007
1.621810097358903e+005	8.836244e-007
1.659586907437533e+005	8.991009e-007
1.698243652461716e+005	9.149469e-007
1.737800828749346e+005	9.311652e-007
1.778279410038893e+005	9.477588e-007
1.819700858609953e+005	9.647308e-007
1.862087136662836e+005	9.820844e-007
1.905460717963215e+005	9.998229e-007
1.949844599758012e+005	1.017949e-006
1.995262314968846e+005	1.036467e-006
2.041737944669495e+005	1.055380e-006
2.089296130854004e+005	1.074691e-006
2.137962089502196e+005	1.094404e-006
2.187761623949515e+005	1.114521e-006
2.238721138568301e+005	1.135046e-006
2.290867652767734e+005	1.155982e-006
2.344228815319882e+005	1.177333e-006
2.398832919019449e+005	1.199101e-006
2.454708915684988e+005	1.221289e-006
2.511886431509537e+005	1.243900e-006
2.570395782768819e+005	1.266937e-006
2.630267991895336e+005	1.290401e-006
2.691534803926869e+005	1.314296e-006
2.754228703338119e+005	1.338623e-006
2.818382931264405e+005	1.363383e-006
2.884031503126556e+005	1.388580e-006
2.951209226666334e+005	1.414212e-006
3.019951720401964e+005	1.440283e-006
3.090295432513537e+005	1.466791e-006
3.162277660168324e+005	1.493738e-006
3.235936569296226e+005	1.521122e-006
3.311311214825853e+005	1.548944e-006
3.388441561391967e+005	1.577203e-006
3.467368504525256e+005	1.605895e-006
3.548133892335693e+005	1.635020e-006
3.630780547700950e+005	1.664575e-006
3.715352290971660e+005	1.694556e-006
3.801893963205545e+005	1.724959e-006
3.890451449942738e+005	1.755780e-006
3.981071705534903e+005	1.787011e-006
4.073802778041056e+005	1.818648e-006
4.168693834703281e+005	1.850683e-006
4.265795188015852e+005	1.883106e-006
4.365158322401583e+005	1.915909e-006
4.466835921509552e+005	1.949080e-006
4.570881896148669e+005	1.982608e-006
4.677351412871899e+005	2.016478e-006
4.786300923226299e+005	2.050675e-006
4.897788193684375e+005	2.085182e-006
5.011872336272634e+005	2.119980e-006
5.128613839913558e+005	2.155047e-006
5.248074602497633e+005	2.190360e-006
5.370317963702432e+005	2.225892e-006
5.495408738576148e+005	2.261614e-006
5.623413251903391e+005	2.297491e-006
5.754399373371467e+005	2.333489e-006
5.888436553555785e+005	2.369565e-006
6.025595860743470e+005	2.405673e-006
6.165950018614712e+005	2.441763e-006
6.309573444801820e+005	2.477779e-006
6.456542290346441e+005	2.513655e-006
6.606934480075843e+005	2.549323e-006
6.760829753919698e+005	2.584702e-006
6.918309709189242e+005	2.619706e-006
7.079457843841253e+005	2.654236e-006
7.244359600749771e+005	2.688186e-006
7.413102413009043e+005	2.721434e-006
7.585775750291703e+005	2.753849e-006
7.762471166286779e+005	2.785291e-006
7.943282347242674e+005	2.815714e-006
8.128305161640848e+005	2.844985e-006
8.317637711026561e+005	2.872913e-006
8.511380382023612e+005	2.899292e-006
8.709635899560649e+005	2.923898e-006
8.912509381337294e+005	2.946492e-006
9.120108393558932e+005	2.966822e-006
9.332543007969741e+005	2.984620e-006
9.549925860214186e+005	2.999609e-006
9.772372209557928e+005	3.011504e-006
9.999999999999817e+005	3.020017e-006
1.010000000000000e+006	3.022579e-006
