frequency	V(onoise)
3.890451449942788e+001	1.177558e-006
3.981071705534954e+001	1.169257e-006
4.073802778041109e+001	1.161087e-006
4.168693834703335e+001	1.153047e-006
4.265795188015907e+001	1.145136e-006
4.365158322401639e+001	1.137352e-006
4.466835921509610e+001	1.129693e-006
4.570881896148729e+001	1.122158e-006
4.677351412871960e+001	1.114745e-006
4.786300923226361e+001	1.107453e-006
4.897788193684438e+001	1.100280e-006
5.011872336272698e+001	1.093225e-006
5.128613839913624e+001	1.086286e-006
5.248074602497700e+001	1.079463e-006
5.370317963702501e+001	1.072753e-006
5.495408738576219e+001	1.066154e-006
5.623413251903463e+001	1.059666e-006
5.754399373371541e+001	1.053287e-006
5.888436553555861e+001	1.047016e-006
6.025595860743547e+001	1.040851e-006
6.165950018614791e+001	1.034791e-006
6.309573444801901e+001	1.028835e-006
6.456542290346522e+001	1.022980e-006
6.606934480075925e+001	1.017226e-006
6.760829753919782e+001	1.011572e-006
6.918309709189329e+001	1.006016e-006
7.079457843841342e+001	1.000556e-006
7.244359600749863e+001	9.951914e-007
7.413102413009136e+001	9.899210e-007
7.585775750291798e+001	9.847432e-007
7.762471166286876e+001	9.796570e-007
7.943282347242773e+001	9.746608e-007
8.128305161640949e+001	9.697536e-007
8.317637711026666e+001	9.649339e-007
8.511380382023719e+001	9.602005e-007
8.709635899560760e+001	9.555523e-007
8.912509381337408e+001	9.509879e-007
9.120108393559049e+001	9.465061e-007
9.332543007969861e+001	9.421058e-007
9.549925860214309e+001	9.377857e-007
9.772372209558054e+001	9.335445e-007
9.999999999999946e+001	9.293813e-007
1.023292992280749e+002	9.252947e-007
1.047128548050894e+002	9.212836e-007
1.071519305237600e+002	9.173469e-007
1.096478196143179e+002	9.134834e-007
1.122018454301957e+002	9.096920e-007
1.148153621496876e+002	9.059715e-007
1.174897554939523e+002	9.023210e-007
1.202264434617406e+002	8.987392e-007
1.230268770812374e+002	8.952251e-007
1.258925411794160e+002	8.917776e-007
1.288249551693126e+002	8.883956e-007
1.318256738556399e+002	8.850782e-007
1.348962882591646e+002	8.818242e-007
1.380384264602876e+002	8.786326e-007
1.412537544622746e+002	8.755025e-007
1.445439770745919e+002	8.724327e-007
1.479108388168199e+002	8.694224e-007
1.513561248436199e+002	8.664704e-007
1.548816618912472e+002	8.635760e-007
1.584893192461104e+002	8.607379e-007
1.621810097358920e+002	8.579555e-007
1.659586907437551e+002	8.552276e-007
1.698243652461734e+002	8.525534e-007
1.737800828749365e+002	8.499319e-007
1.778279410038912e+002	8.473623e-007
1.819700858609972e+002	8.448436e-007
1.862087136662856e+002	8.423749e-007
1.905460717963235e+002	8.399555e-007
1.949844599758033e+002	8.375843e-007
1.995262314968867e+002	8.352607e-007
2.041737944669516e+002	8.329836e-007
2.089296130854026e+002	8.307524e-007
2.137962089502218e+002	8.285662e-007
2.187761623949538e+002	8.264241e-007
2.238721138568325e+002	8.243254e-007
2.290867652767758e+002	8.222693e-007
2.344228815319906e+002	8.202551e-007
2.398832919019474e+002	8.182819e-007
2.454708915685014e+002	8.163490e-007
2.511886431509563e+002	8.144556e-007
2.570395782768846e+002	8.126011e-007
2.630267991895364e+002	8.107847e-007
2.691534803926897e+002	8.090058e-007
2.754228703338148e+002	8.072635e-007
2.818382931264435e+002	8.055572e-007
2.884031503126586e+002	8.038864e-007
2.951209226666366e+002	8.022502e-007
3.019951720401995e+002	8.006479e-007
3.090295432513569e+002	7.990791e-007
3.162277660168357e+002	7.975430e-007
3.235936569296260e+002	7.960389e-007
3.311311214825888e+002	7.945664e-007
3.388441561392002e+002	7.931247e-007
3.467368504525292e+002	7.917134e-007
3.548133892335729e+002	7.903317e-007
3.630780547700987e+002	7.889792e-007
3.715352290971698e+002	7.876551e-007
3.801893963205584e+002	7.863591e-007
3.890451449942777e+002	7.850905e-007
3.981071705534943e+002	7.838487e-007
4.073802778041097e+002	7.826334e-007
4.168693834703323e+002	7.814439e-007
4.265795188015895e+002	7.802797e-007
4.365158322401627e+002	7.791404e-007
4.466835921509598e+002	7.780254e-007
4.570881896148716e+002	7.769341e-007
4.677351412871947e+002	7.758663e-007
4.786300923226348e+002	7.748214e-007
4.897788193684425e+002	7.737988e-007
5.011872336272685e+002	7.727983e-007
5.128613839913610e+002	7.718193e-007
5.248074602497686e+002	7.708613e-007
5.370317963702487e+002	7.699240e-007
5.495408738576203e+002	7.690069e-007
5.623413251903447e+002	7.681097e-007
5.754399373371524e+002	7.672319e-007
5.888436553555844e+002	7.663730e-007
6.025595860743530e+002	7.655328e-007
6.165950018614773e+002	7.647109e-007
6.309573444801882e+002	7.639068e-007
6.456542290346504e+002	7.631202e-007
6.606934480075908e+002	7.623507e-007
6.760829753919763e+002	7.615980e-007
6.918309709189309e+002	7.608616e-007
7.079457843841321e+002	7.601414e-007
7.244359600749841e+002	7.594369e-007
7.413102413009113e+002	7.587478e-007
7.585775750291774e+002	7.580738e-007
7.762471166286852e+002	7.574146e-007
7.943282347242747e+002	7.567698e-007
8.128305161640923e+002	7.561392e-007
8.317637711026639e+002	7.555224e-007
8.511380382023692e+002	7.549191e-007
8.709635899560732e+002	7.543292e-007
8.912509381337379e+002	7.537522e-007
9.120108393559019e+002	7.531879e-007
9.332543007969830e+002	7.526361e-007
9.549925860214277e+002	7.520965e-007
9.772372209558022e+002	7.515687e-007
9.999999999999913e+002	7.510527e-007
1.023292992280745e+003	7.505480e-007
1.047128548050890e+003	7.500545e-007
1.071519305237597e+003	7.495719e-007
1.096478196143175e+003	7.491001e-007
1.122018454301953e+003	7.486387e-007
1.148153621496872e+003	7.481875e-007
1.174897554939519e+003	7.477463e-007
1.202264434617402e+003	7.473150e-007
1.230268770812370e+003	7.468931e-007
1.258925411794156e+003	7.464807e-007
1.288249551693122e+003	7.460775e-007
1.318256738556395e+003	7.456833e-007
1.348962882591641e+003	7.452978e-007
1.380384264602872e+003	7.449210e-007
1.412537544622741e+003	7.445525e-007
1.445439770745914e+003	7.441922e-007
1.479108388168193e+003	7.438400e-007
1.513561248436194e+003	7.434957e-007
1.548816618912467e+003	7.431591e-007
1.584893192461099e+003	7.428300e-007
1.621810097358915e+003	7.425082e-007
1.659586907437545e+003	7.421937e-007
1.698243652461728e+003	7.418862e-007
1.737800828749359e+003	7.415856e-007
1.778279410038906e+003	7.412918e-007
1.819700858609966e+003	7.410045e-007
1.862087136662849e+003	7.407237e-007
1.905460717963229e+003	7.404492e-007
1.949844599758026e+003	7.401809e-007
1.995262314968860e+003	7.399186e-007
2.041737944669509e+003	7.396622e-007
2.089296130854019e+003	7.394116e-007
2.137962089502211e+003	7.391666e-007
2.187761623949531e+003	7.389272e-007
2.238721138568317e+003	7.386932e-007
2.290867652767750e+003	7.384644e-007
2.344228815319898e+003	7.382408e-007
2.398832919019466e+003	7.380223e-007
2.454708915685005e+003	7.378088e-007
2.511886431509554e+003	7.376000e-007
2.570395782768837e+003	7.373960e-007
2.630267991895355e+003	7.371966e-007
2.691534803926887e+003	7.370018e-007
2.754228703338138e+003	7.368113e-007
2.818382931264424e+003	7.366252e-007
2.884031503126575e+003	7.364434e-007
2.951209226666354e+003	7.362657e-007
3.019951720401984e+003	7.360920e-007
3.090295432513557e+003	7.359224e-007
3.162277660168345e+003	7.357565e-007
3.235936569296248e+003	7.355945e-007
3.311311214825875e+003	7.354362e-007
3.388441561391989e+003	7.352816e-007
3.467368504525279e+003	7.351305e-007
3.548133892335716e+003	7.349828e-007
3.630780547700973e+003	7.348386e-007
3.715352290971684e+003	7.346978e-007
3.801893963205570e+003	7.345602e-007
3.890451449942763e+003	7.344257e-007
3.981071705534928e+003	7.342944e-007
4.073802778041082e+003	7.341662e-007
4.168693834703307e+003	7.340410e-007
4.265795188015879e+003	7.339186e-007
4.365158322401610e+003	7.337992e-007
4.466835921509581e+003	7.336826e-007
4.570881896148699e+003	7.335687e-007
4.677351412871929e+003	7.334575e-007
4.786300923226329e+003	7.333490e-007
4.897788193684407e+003	7.332430e-007
5.011872336272666e+003	7.331396e-007
5.128613839913590e+003	7.330387e-007
5.248074602497666e+003	7.329403e-007
5.370317963702466e+003	7.328442e-007
5.495408738576182e+003	7.327505e-007
5.623413251903426e+003	7.326590e-007
5.754399373371502e+003	7.325698e-007
5.888436553555821e+003	7.324829e-007
6.025595860743507e+003	7.323981e-007
6.165950018614749e+003	7.323155e-007
6.309573444801858e+003	7.322349e-007
6.456542290346478e+003	7.321564e-007
6.606934480075881e+003	7.320800e-007
6.760829753919737e+003	7.320055e-007
6.918309709189281e+003	7.319330e-007
7.079457843841294e+003	7.318624e-007
7.244359600749813e+003	7.317938e-007
7.413102413009085e+003	7.317269e-007
7.585775750291745e+003	7.316619e-007
7.762471166286822e+003	7.315988e-007
7.943282347242717e+003	7.315374e-007
8.128305161640892e+003	7.314778e-007
8.317637711026608e+003	7.314200e-007
8.511380382023659e+003	7.313638e-007
8.709635899560699e+003	7.313094e-007
8.912509381337344e+003	7.312566e-007
9.120108393558983e+003	7.312055e-007
9.332543007969793e+003	7.311561e-007
9.549925860214238e+003	7.311083e-007
9.772372209557982e+003	7.310622e-007
9.999999999999871e+003	7.310176e-007
1.023292992280741e+004	7.309747e-007
1.047128548050886e+004	7.309334e-007
1.071519305237592e+004	7.308936e-007
1.096478196143171e+004	7.308554e-007
1.122018454301949e+004	7.308188e-007
1.148153621496868e+004	7.307838e-007
1.174897554939514e+004	7.307504e-007
1.202264434617397e+004	7.307186e-007
1.230268770812365e+004	7.306883e-007
1.258925411794151e+004	7.306596e-007
1.288249551693117e+004	7.306326e-007
1.318256738556390e+004	7.306071e-007
1.348962882591636e+004	7.305832e-007
1.380384264602867e+004	7.305609e-007
1.412537544622735e+004	7.305404e-007
1.445439770745908e+004	7.305214e-007
1.479108388168187e+004	7.305042e-007
1.513561248436188e+004	7.304885e-007
1.548816618912460e+004	7.304747e-007
1.584893192461092e+004	7.304625e-007
1.621810097358908e+004	7.304522e-007
1.659586907437538e+004	7.304437e-007
1.698243652461721e+004	7.304370e-007
1.737800828749351e+004	7.304321e-007
1.778279410038898e+004	7.304292e-007
1.819700858609958e+004	7.304282e-007
1.862087136662842e+004	7.304292e-007
1.905460717963221e+004	7.304322e-007
1.949844599758018e+004	7.304374e-007
1.995262314968852e+004	7.304446e-007
2.041737944669501e+004	7.304541e-007
2.089296130854010e+004	7.304659e-007
2.137962089502202e+004	7.304800e-007
2.187761623949522e+004	7.304965e-007
2.238721138568308e+004	7.305155e-007
2.290867652767740e+004	7.305370e-007
2.344228815319889e+004	7.305612e-007
2.398832919019456e+004	7.305881e-007
2.454708915684995e+004	7.306178e-007
2.511886431509544e+004	7.306505e-007
2.570395782768826e+004	7.306862e-007
2.630267991895344e+004	7.307249e-007
2.691534803926876e+004	7.307670e-007
2.754228703338126e+004	7.308124e-007
2.818382931264412e+004	7.308613e-007
2.884031503126564e+004	7.309139e-007
2.951209226666342e+004	7.309702e-007
3.019951720401971e+004	7.310304e-007
3.090295432513544e+004	7.310948e-007
3.162277660168332e+004	7.311633e-007
3.235936569296234e+004	7.312364e-007
3.311311214825861e+004	7.313139e-007
3.388441561391974e+004	7.313963e-007
3.467368504525264e+004	7.314837e-007
3.548133892335701e+004	7.315763e-007
3.630780547700958e+004	7.316744e-007
3.715352290971669e+004	7.317781e-007
3.801893963205554e+004	7.318877e-007
3.890451449942747e+004	7.320036e-007
3.981071705534912e+004	7.321258e-007
4.073802778041065e+004	7.322548e-007
4.168693834703291e+004	7.323908e-007
4.265795188015862e+004	7.325342e-007
4.365158322401593e+004	7.326852e-007
4.466835921509563e+004	7.328443e-007
4.570881896148680e+004	7.330118e-007
4.677351412871909e+004	7.331880e-007
4.786300923226309e+004	7.333734e-007
4.897788193684386e+004	7.335685e-007
5.011872336272644e+004	7.337735e-007
5.128613839913568e+004	7.339891e-007
5.248074602497643e+004	7.342156e-007
5.370317963702443e+004	7.344537e-007
5.495408738576159e+004	7.347037e-007
5.623413251903402e+004	7.349665e-007
5.754399373371479e+004	7.352423e-007
5.888436553555797e+004	7.355321e-007
6.025595860743483e+004	7.358362e-007
6.165950018614724e+004	7.361556e-007
6.309573444801832e+004	7.364908e-007
6.456542290346453e+004	7.368427e-007
6.606934480075855e+004	7.372120e-007
6.760829753919710e+004	7.375995e-007
6.918309709189255e+004	7.380062e-007
7.079457843841266e+004	7.384330e-007
7.244359600749785e+004	7.388808e-007
7.413102413009056e+004	7.393506e-007
7.585775750291716e+004	7.398436e-007
7.762471166286792e+004	7.403609e-007
7.943282347242687e+004	7.409035e-007
8.128305161640862e+004	7.414729e-007
8.317637711026576e+004	7.420702e-007
8.511380382023628e+004	7.426969e-007
8.709635899560666e+004	7.433544e-007
8.912509381337311e+004	7.440443e-007
9.120108393558950e+004	7.447680e-007
9.332543007969759e+004	7.455275e-007
9.549925860214204e+004	7.463243e-007
9.772372209557948e+004	7.471604e-007
9.999999999999837e+004	7.480378e-007
1.023292992280737e+005	7.489585e-007
1.047128548050882e+005	7.499248e-007
1.071519305237589e+005	7.509390e-007
1.096478196143167e+005	7.520034e-007
1.122018454301945e+005	7.531208e-007
1.148153621496864e+005	7.542937e-007
1.174897554939510e+005	7.555251e-007
1.202264434617393e+005	7.568181e-007
1.230268770812361e+005	7.581758e-007
1.258925411794147e+005	7.596016e-007
1.288249551693113e+005	7.610991e-007
1.318256738556385e+005	7.626721e-007
1.348962882591631e+005	7.643247e-007
1.380384264602862e+005	7.660611e-007
1.412537544622731e+005	7.678858e-007
1.445439770745904e+005	7.698035e-007
1.479108388168183e+005	7.718195e-007
1.513561248436183e+005	7.739391e-007
1.548816618912456e+005	7.761679e-007
1.584893192461087e+005	7.785122e-007
1.621810097358903e+005	7.809783e-007
1.659586907437533e+005	7.835733e-007
1.698243652461716e+005	7.863043e-007
1.737800828749346e+005	7.891794e-007
1.778279410038893e+005	7.922067e-007
1.819700858609953e+005	7.953952e-007
1.862087136662836e+005	7.987545e-007
1.905460717963215e+005	8.022948e-007
1.949844599758012e+005	8.060269e-007
1.995262314968846e+005	8.099626e-007
2.041737944669495e+005	8.141143e-007
2.089296130854004e+005	8.184957e-007
2.137962089502196e+005	8.231211e-007
2.187761623949515e+005	8.280061e-007
2.238721138568301e+005	8.331676e-007
2.290867652767734e+005	8.386235e-007
2.344228815319882e+005	8.443935e-007
2.398832919019449e+005	8.504987e-007
2.454708915684988e+005	8.569621e-007
2.511886431509537e+005	8.638083e-007
2.570395782768819e+005	8.710645e-007
2.630267991895336e+005	8.787599e-007
2.691534803926869e+005	8.869266e-007
2.754228703338119e+005	8.955993e-007
2.818382931264405e+005	9.048163e-007
2.884031503126556e+005	9.146191e-007
2.951209226666334e+005	9.250537e-007
3.019951720401964e+005	9.361704e-007
3.090295432513537e+005	9.480244e-007
3.162277660168324e+005	9.606769e-007
3.235936569296226e+005	9.741955e-007
3.311311214825853e+005	9.886548e-007
3.388441561391967e+005	1.004138e-006
3.467368504525256e+005	1.020737e-006
3.548133892335693e+005	1.038556e-006
3.630780547700950e+005	1.057708e-006
3.715352290971660e+005	1.078323e-006
3.801893963205545e+005	1.100544e-006
3.890451449942738e+005	1.124533e-006
3.981071705534903e+005	1.150472e-006
4.073802778041056e+005	1.178565e-006
4.168693834703281e+005	1.209043e-006
4.265795188015852e+005	1.242166e-006
4.365158322401583e+005	1.278225e-006
4.466835921509552e+005	1.317549e-006
4.570881896148669e+005	1.360503e-006
4.677351412871899e+005	1.407493e-006
4.786300923226299e+005	1.458964e-006
4.897788193684375e+005	1.515395e-006
5.011872336272634e+005	1.577282e-006
5.128613839913558e+005	1.645118e-006
5.248074602497633e+005	1.719340e-006
5.370317963702432e+005	1.800249e-006
5.495408738576148e+005	1.887879e-006
5.623413251903391e+005	1.981791e-006
5.754399373371467e+005	2.080774e-006
5.888436553555785e+005	2.182440e-006
6.025595860743470e+005	2.282754e-006
6.165950018614712e+005	2.375636e-006
6.309573444801820e+005	2.452926e-006
6.456542290346441e+005	2.505126e-006
6.606934480075843e+005	2.523224e-006
6.760829753919698e+005	2.501288e-006
6.918309709189242e+005	2.438711e-006
7.079457843841253e+005	2.340704e-006
7.244359600749771e+005	2.216658e-006
7.413102413009043e+005	2.077345e-006
7.585775750291703e+005	1.932474e-006
7.762471166286779e+005	1.789391e-006
7.943282347242674e+005	1.652883e-006
8.128305161640848e+005	1.525601e-006
8.317637711026561e+005	1.408660e-006
8.511380382023612e+005	1.302193e-006
8.709635899560649e+005	1.205764e-006
8.912509381337294e+005	1.118643e-006
9.120108393558932e+005	1.039987e-006
9.332543007969741e+005	9.689337e-007
9.549925860214186e+005	9.046621e-007
9.772372209557928e+005	8.464162e-007
1.000000000000000e+006	7.935151e-007
