frequency	V(onoise)
7.585775750291798e+001	1.005273e-006
7.762471166286876e+001	1.000291e-006
7.943282347242773e+001	9.953989e-007
8.128305161640949e+001	9.905943e-007
8.317637711026666e+001	9.858767e-007
8.511380382023719e+001	9.812444e-007
8.709635899560760e+001	9.766964e-007
8.912509381337408e+001	9.722313e-007
9.120108393559049e+001	9.678480e-007
9.332543007969861e+001	9.635452e-007
9.549925860214309e+001	9.593216e-007
9.772372209558054e+001	9.551762e-007
9.999999999999946e+001	9.511078e-007
1.023292992280749e+002	9.471150e-007
1.047128548050894e+002	9.431968e-007
1.071519305237600e+002	9.393520e-007
1.096478196143179e+002	9.355795e-007
1.122018454301957e+002	9.318780e-007
1.148153621496876e+002	9.282467e-007
1.174897554939523e+002	9.246842e-007
1.202264434617406e+002	9.211894e-007
1.230268770812374e+002	9.177614e-007
1.258925411794160e+002	9.143990e-007
1.288249551693126e+002	9.111012e-007
1.318256738556399e+002	9.078668e-007
1.348962882591646e+002	9.046950e-007
1.380384264602876e+002	9.015845e-007
1.412537544622746e+002	8.985344e-007
1.445439770745919e+002	8.955438e-007
1.479108388168199e+002	8.926116e-007
1.513561248436199e+002	8.897368e-007
1.548816618912472e+002	8.869184e-007
1.584893192461104e+002	8.841556e-007
1.621810097358920e+002	8.814472e-007
1.659586907437551e+002	8.787925e-007
1.698243652461734e+002	8.761905e-007
1.737800828749365e+002	8.736401e-007
1.778279410038912e+002	8.711407e-007
1.819700858609972e+002	8.686912e-007
1.862087136662856e+002	8.662909e-007
1.905460717963235e+002	8.639387e-007
1.949844599758033e+002	8.616339e-007
1.995262314968867e+002	8.593756e-007
2.041737944669516e+002	8.571629e-007
2.089296130854026e+002	8.549952e-007
2.137962089502218e+002	8.528714e-007
2.187761623949538e+002	8.507910e-007
2.238721138568325e+002	8.487530e-007
2.290867652767758e+002	8.467566e-007
2.344228815319906e+002	8.448011e-007
2.398832919019474e+002	8.428859e-007
2.454708915685014e+002	8.410100e-007
2.511886431509563e+002	8.391729e-007
2.570395782768846e+002	8.373736e-007
2.630267991895364e+002	8.356117e-007
2.691534803926897e+002	8.338863e-007
2.754228703338148e+002	8.321967e-007
2.818382931264435e+002	8.305424e-007
2.884031503126586e+002	8.289225e-007
2.951209226666366e+002	8.273365e-007
3.019951720401995e+002	8.257837e-007
3.090295432513569e+002	8.242635e-007
3.162277660168357e+002	8.227752e-007
3.235936569296260e+002	8.213182e-007
3.311311214825888e+002	8.198919e-007
3.388441561392002e+002	8.184958e-007
3.467368504525292e+002	8.171292e-007
3.548133892335729e+002	8.157916e-007
3.630780547700987e+002	8.144823e-007
3.715352290971698e+002	8.132009e-007
3.801893963205584e+002	8.119467e-007
3.890451449942777e+002	8.107194e-007
3.981071705534943e+002	8.095182e-007
4.073802778041097e+002	8.083427e-007
4.168693834703323e+002	8.071924e-007
4.265795188015895e+002	8.060667e-007
4.365158322401627e+002	8.049653e-007
4.466835921509598e+002	8.038876e-007
4.570881896148716e+002	8.028330e-007
4.677351412871947e+002	8.018013e-007
4.786300923226348e+002	8.007918e-007
4.897788193684425e+002	7.998042e-007
5.011872336272685e+002	7.988380e-007
5.128613839913610e+002	7.978927e-007
5.248074602497686e+002	7.969680e-007
5.370317963702487e+002	7.960634e-007
5.495408738576203e+002	7.951786e-007
5.623413251903447e+002	7.943129e-007
5.754399373371524e+002	7.934663e-007
5.888436553555844e+002	7.926381e-007
6.025595860743530e+002	7.918281e-007
6.165950018614773e+002	7.910359e-007
6.309573444801882e+002	7.902610e-007
6.456542290346504e+002	7.895031e-007
6.606934480075908e+002	7.887620e-007
6.760829753919763e+002	7.880372e-007
6.918309709189309e+002	7.873284e-007
7.079457843841321e+002	7.866352e-007
7.244359600749841e+002	7.859573e-007
7.413102413009113e+002	7.852944e-007
7.585775750291774e+002	7.846463e-007
7.762471166286852e+002	7.840125e-007
7.943282347242747e+002	7.833929e-007
8.128305161640923e+002	7.827869e-007
8.317637711026639e+002	7.821945e-007
8.511380382023692e+002	7.816152e-007
8.709635899560732e+002	7.810489e-007
8.912509381337379e+002	7.804952e-007
9.120108393559019e+002	7.799539e-007
9.332543007969830e+002	7.794247e-007
9.549925860214277e+002	7.789073e-007
9.772372209558022e+002	7.784015e-007
9.999999999999913e+002	7.779070e-007
1.023292992280745e+003	7.774237e-007
1.047128548050890e+003	7.769511e-007
1.071519305237597e+003	7.764893e-007
1.096478196143175e+003	7.760377e-007
1.122018454301953e+003	7.755964e-007
1.148153621496872e+003	7.751649e-007
1.174897554939519e+003	7.747432e-007
1.202264434617402e+003	7.743310e-007
1.230268770812370e+003	7.739280e-007
1.258925411794156e+003	7.735342e-007
1.288249551693122e+003	7.731492e-007
1.318256738556395e+003	7.727730e-007
1.348962882591641e+003	7.724051e-007
1.380384264602872e+003	7.720457e-007
1.412537544622741e+003	7.716943e-007
1.445439770745914e+003	7.713509e-007
1.479108388168193e+003	7.710152e-007
1.513561248436194e+003	7.706871e-007
1.548816618912467e+003	7.703664e-007
1.584893192461099e+003	7.700530e-007
1.621810097358915e+003	7.697466e-007
1.659586907437545e+003	7.694472e-007
1.698243652461728e+003	7.691546e-007
1.737800828749359e+003	7.688685e-007
1.778279410038906e+003	7.685890e-007
1.819700858609966e+003	7.683157e-007
1.862087136662849e+003	7.680487e-007
1.905460717963229e+003	7.677876e-007
1.949844599758026e+003	7.675325e-007
1.995262314968860e+003	7.672832e-007
2.041737944669509e+003	7.670395e-007
2.089296130854019e+003	7.668013e-007
2.137962089502211e+003	7.665685e-007
2.187761623949531e+003	7.663410e-007
2.238721138568317e+003	7.661186e-007
2.290867652767750e+003	7.659012e-007
2.344228815319898e+003	7.656888e-007
2.398832919019466e+003	7.654812e-007
2.454708915685005e+003	7.652783e-007
2.511886431509554e+003	7.650801e-007
2.570395782768837e+003	7.648862e-007
2.630267991895355e+003	7.646969e-007
2.691534803926887e+003	7.645118e-007
2.754228703338138e+003	7.643309e-007
2.818382931264424e+003	7.641542e-007
2.884031503126575e+003	7.639814e-007
2.951209226666354e+003	7.638126e-007
3.019951720401984e+003	7.636477e-007
3.090295432513557e+003	7.634865e-007
3.162277660168345e+003	7.633290e-007
3.235936569296248e+003	7.631751e-007
3.311311214825875e+003	7.630248e-007
3.388441561391989e+003	7.628779e-007
3.467368504525279e+003	7.627344e-007
3.548133892335716e+003	7.625941e-007
3.630780547700973e+003	7.624572e-007
3.715352290971684e+003	7.623234e-007
3.801893963205570e+003	7.621927e-007
3.890451449942763e+003	7.620650e-007
3.981071705534928e+003	7.619403e-007
4.073802778041082e+003	7.618186e-007
4.168693834703307e+003	7.616997e-007
4.265795188015879e+003	7.615836e-007
4.365158322401610e+003	7.614702e-007
4.466835921509581e+003	7.613595e-007
4.570881896148699e+003	7.612514e-007
4.677351412871929e+003	7.611459e-007
4.786300923226329e+003	7.610430e-007
4.897788193684407e+003	7.609426e-007
5.011872336272666e+003	7.608445e-007
5.128613839913590e+003	7.607489e-007
5.248074602497666e+003	7.606556e-007
5.370317963702466e+003	7.605645e-007
5.495408738576182e+003	7.604758e-007
5.623413251903426e+003	7.603893e-007
5.754399373371502e+003	7.603049e-007
5.888436553555821e+003	7.602227e-007
6.025595860743507e+003	7.601427e-007
6.165950018614749e+003	7.600646e-007
6.309573444801858e+003	7.599886e-007
6.456542290346478e+003	7.599146e-007
6.606934480075881e+003	7.598426e-007
6.760829753919737e+003	7.597725e-007
6.918309709189281e+003	7.597043e-007
7.079457843841294e+003	7.596381e-007
7.244359600749813e+003	7.595737e-007
7.413102413009085e+003	7.595111e-007
7.585775750291745e+003	7.594503e-007
7.762471166286822e+003	7.593914e-007
7.943282347242717e+003	7.593342e-007
8.128305161640892e+003	7.592787e-007
8.317637711026608e+003	7.592250e-007
8.511380382023659e+003	7.591730e-007
8.709635899560699e+003	7.591228e-007
8.912509381337344e+003	7.590742e-007
9.120108393558983e+003	7.590273e-007
9.332543007969793e+003	7.589820e-007
9.549925860214238e+003	7.589385e-007
9.772372209557982e+003	7.588966e-007
9.999999999999871e+003	7.588563e-007
1.023292992280741e+004	7.588177e-007
1.047128548050886e+004	7.587807e-007
1.071519305237592e+004	7.587454e-007
1.096478196143171e+004	7.587117e-007
1.122018454301949e+004	7.586797e-007
1.148153621496868e+004	7.586493e-007
1.174897554939514e+004	7.586206e-007
1.202264434617397e+004	7.585936e-007
1.230268770812365e+004	7.585682e-007
1.258925411794151e+004	7.585446e-007
1.288249551693117e+004	7.585226e-007
1.318256738556390e+004	7.585023e-007
1.348962882591636e+004	7.584838e-007
1.380384264602867e+004	7.584671e-007
1.412537544622735e+004	7.584521e-007
1.445439770745908e+004	7.584389e-007
1.479108388168187e+004	7.584276e-007
1.513561248436188e+004	7.584182e-007
1.548816618912460e+004	7.584107e-007
1.584893192461092e+004	7.584051e-007
1.621810097358908e+004	7.584015e-007
1.659586907437538e+004	7.583999e-007
1.698243652461721e+004	7.584004e-007
1.737800828749351e+004	7.584030e-007
1.778279410038898e+004	7.584079e-007
1.819700858609958e+004	7.584148e-007
1.862087136662842e+004	7.584242e-007
1.905460717963221e+004	7.584358e-007
1.949844599758018e+004	7.584499e-007
1.995262314968852e+004	7.584665e-007
2.041737944669501e+004	7.584856e-007
2.089296130854010e+004	7.585074e-007
2.137962089502202e+004	7.585319e-007
2.187761623949522e+004	7.585593e-007
2.238721138568308e+004	7.585896e-007
2.290867652767740e+004	7.586229e-007
2.344228815319889e+004	7.586594e-007
2.398832919019456e+004	7.586991e-007
2.454708915684995e+004	7.587421e-007
2.511886431509544e+004	7.587886e-007
2.570395782768826e+004	7.588388e-007
2.630267991895344e+004	7.588927e-007
2.691534803926876e+004	7.589505e-007
2.754228703338126e+004	7.590124e-007
2.818382931264412e+004	7.590785e-007
2.884031503126564e+004	7.591490e-007
2.951209226666342e+004	7.592241e-007
3.019951720401971e+004	7.593039e-007
3.090295432513544e+004	7.593887e-007
3.162277660168332e+004	7.594787e-007
3.235936569296234e+004	7.595740e-007
3.311311214825861e+004	7.596750e-007
3.388441561391974e+004	7.597819e-007
3.467368504525264e+004	7.598948e-007
3.548133892335701e+004	7.600141e-007
3.630780547700958e+004	7.601402e-007
3.715352290971669e+004	7.602731e-007
3.801893963205554e+004	7.604133e-007
3.890451449942747e+004	7.605611e-007
3.981071705534912e+004	7.607168e-007
4.073802778041065e+004	7.608808e-007
4.168693834703291e+004	7.610535e-007
4.265795188015862e+004	7.612352e-007
4.365158322401593e+004	7.614264e-007
4.466835921509563e+004	7.616275e-007
4.570881896148680e+004	7.618390e-007
4.677351412871909e+004	7.620612e-007
4.786300923226309e+004	7.622949e-007
4.897788193684386e+004	7.625404e-007
5.011872336272644e+004	7.627983e-007
5.128613839913568e+004	7.630691e-007
5.248074602497643e+004	7.633536e-007
5.370317963702443e+004	7.636523e-007
5.495408738576159e+004	7.639659e-007
5.623413251903402e+004	7.642952e-007
5.754399373371479e+004	7.646408e-007
5.888436553555797e+004	7.650035e-007
6.025595860743483e+004	7.653842e-007
6.165950018614724e+004	7.657836e-007
6.309573444801832e+004	7.662028e-007
6.456542290346453e+004	7.666426e-007
6.606934480075855e+004	7.671040e-007
6.760829753919710e+004	7.675881e-007
6.918309709189255e+004	7.680959e-007
7.079457843841266e+004	7.686286e-007
7.244359600749785e+004	7.691875e-007
7.413102413009056e+004	7.697738e-007
7.585775750291716e+004	7.703887e-007
7.762471166286792e+004	7.710339e-007
7.943282347242687e+004	7.717106e-007
8.128305161640862e+004	7.724204e-007
8.317637711026576e+004	7.731650e-007
8.511380382023628e+004	7.739462e-007
8.709635899560666e+004	7.747656e-007
8.912509381337311e+004	7.756252e-007
9.120108393558950e+004	7.765270e-007
9.332543007969759e+004	7.774732e-007
9.549925860214204e+004	7.784658e-007
9.772372209557948e+004	7.795074e-007
9.999999999999837e+004	7.806003e-007
1.023292992280737e+005	7.817471e-007
1.047128548050882e+005	7.829506e-007
1.071519305237589e+005	7.842137e-007
1.096478196143167e+005	7.855393e-007
1.122018454301945e+005	7.869309e-007
1.148153621496864e+005	7.883916e-007
1.174897554939510e+005	7.899251e-007
1.202264434617393e+005	7.915353e-007
1.230268770812361e+005	7.932261e-007
1.258925411794147e+005	7.950018e-007
1.288249551693113e+005	7.968668e-007
1.318256738556385e+005	7.988259e-007
1.348962882591631e+005	8.008842e-007
1.380384264602862e+005	8.030469e-007
1.412537544622731e+005	8.053198e-007
1.445439770745904e+005	8.077088e-007
1.479108388168183e+005	8.102202e-007
1.513561248436183e+005	8.128609e-007
1.548816618912456e+005	8.156380e-007
1.584893192461087e+005	8.185592e-007
1.621810097358903e+005	8.216325e-007
1.659586907437533e+005	8.248667e-007
1.698243652461716e+005	8.282710e-007
1.737800828749346e+005	8.318552e-007
1.778279410038893e+005	8.356299e-007
1.819700858609953e+005	8.396061e-007
1.862087136662836e+005	8.437960e-007
1.905460717963215e+005	8.482124e-007
1.949844599758012e+005	8.528691e-007
1.995262314968846e+005	8.577808e-007
2.041737944669495e+005	8.629633e-007
2.089296130854004e+005	8.684337e-007
2.137962089502196e+005	8.742103e-007
2.187761623949515e+005	8.803129e-007
2.238721138568301e+005	8.867627e-007
2.290867652767734e+005	8.935828e-007
2.344228815319882e+005	9.007978e-007
2.398832919019449e+005	9.084349e-007
2.454708915684988e+005	9.165232e-007
2.511886431509537e+005	9.250943e-007
2.570395782768819e+005	9.341828e-007
2.630267991895336e+005	9.438261e-007
2.691534803926869e+005	9.540653e-007
2.754228703338119e+005	9.649451e-007
2.818382931264405e+005	9.765146e-007
2.884031503126556e+005	9.888275e-007
2.951209226666334e+005	1.001943e-006
3.019951720401964e+005	1.015926e-006
3.090295432513537e+005	1.030848e-006
3.162277660168324e+005	1.046789e-006
3.235936569296226e+005	1.063836e-006
3.311311214825853e+005	1.082088e-006
3.388441561391967e+005	1.101651e-006
3.467368504525256e+005	1.122648e-006
3.548133892335693e+005	1.145212e-006
3.630780547700950e+005	1.169494e-006
3.715352290971660e+005	1.195664e-006
3.801893963205545e+005	1.223910e-006
3.890451449942738e+005	1.254446e-006
3.981071705534903e+005	1.287510e-006
4.073802778041056e+005	1.323371e-006
4.168693834703281e+005	1.362333e-006
4.265795188015852e+005	1.404733e-006
4.365158322401583e+005	1.450951e-006
4.466835921509552e+005	1.501408e-006
4.570881896148669e+005	1.556569e-006
4.677351412871899e+005	1.616937e-006
4.786300923226299e+005	1.683047e-006
4.897788193684375e+005	1.755441e-006
5.011872336272634e+005	1.834638e-006
5.128613839913558e+005	1.921062e-006
5.248074602497633e+005	2.014943e-006
5.370317963702432e+005	2.116142e-006
5.495408738576148e+005	2.223906e-006
5.623413251903391e+005	2.336508e-006
5.754399373371467e+005	2.450796e-006
5.888436553555785e+005	2.561722e-006
6.025595860743470e+005	2.662029e-006
6.165950018614712e+005	2.742466e-006
6.309573444801820e+005	2.792919e-006
6.456542290346441e+005	2.804595e-006
6.606934480075843e+005	2.772690e-006
6.760829753919698e+005	2.698237e-006
6.918309709189242e+005	2.587974e-006
7.079457843841253e+005	2.452240e-006
7.244359600749771e+005	2.302149e-006
7.413102413009043e+005	2.147362e-006
7.585775750291703e+005	1.995049e-006
7.762471166286779e+005	1.849834e-006
7.943282347242674e+005	1.714264e-006
8.128305161640848e+005	1.589407e-006
8.317637711026561e+005	1.475379e-006
8.511380382023612e+005	1.371741e-006
8.709635899560649e+005	1.277766e-006
8.912509381337294e+005	1.192606e-006
9.120108393558932e+005	1.115394e-006
9.332543007969741e+005	1.045298e-006
9.549925860214186e+005	9.815476e-007
9.772372209557928e+005	9.234462e-007
1.000000000000000e+006	8.703712e-007
