frequency	V(onoise)
3.467368504525292e+002	8.270379e-007
3.548133892335729e+002	8.257120e-007
3.630780547700987e+002	8.244141e-007
3.715352290971698e+002	8.231435e-007
3.801893963205584e+002	8.218996e-007
3.890451449942777e+002	8.206821e-007
3.981071705534943e+002	8.194903e-007
4.073802778041097e+002	8.183236e-007
4.168693834703323e+002	8.171817e-007
4.265795188015895e+002	8.160639e-007
4.365158322401627e+002	8.149698e-007
4.466835921509598e+002	8.138990e-007
4.570881896148716e+002	8.128508e-007
4.677351412871947e+002	8.118249e-007
4.786300923226348e+002	8.108207e-007
4.897788193684425e+002	8.098380e-007
5.011872336272685e+002	8.088761e-007
5.128613839913610e+002	8.079346e-007
5.248074602497686e+002	8.070132e-007
5.370317963702487e+002	8.061113e-007
5.495408738576203e+002	8.052286e-007
5.623413251903447e+002	8.043648e-007
5.754399373371524e+002	8.035193e-007
5.888436553555844e+002	8.026918e-007
6.025595860743530e+002	8.018819e-007
6.165950018614773e+002	8.010893e-007
6.309573444801882e+002	8.003135e-007
6.456542290346504e+002	7.995542e-007
6.606934480075908e+002	7.988111e-007
6.760829753919763e+002	7.980838e-007
6.918309709189309e+002	7.973720e-007
7.079457843841321e+002	7.966753e-007
7.244359600749841e+002	7.959934e-007
7.413102413009113e+002	7.953261e-007
7.585775750291774e+002	7.946729e-007
7.762471166286852e+002	7.940336e-007
7.943282347242747e+002	7.934079e-007
8.128305161640923e+002	7.927954e-007
8.317637711026639e+002	7.921961e-007
8.511380382023692e+002	7.916094e-007
8.709635899560732e+002	7.910352e-007
8.912509381337379e+002	7.904732e-007
9.120108393559019e+002	7.899232e-007
9.332543007969830e+002	7.893848e-007
9.549925860214277e+002	7.888580e-007
9.772372209558022e+002	7.883423e-007
9.999999999999913e+002	7.878375e-007
1.023292992280745e+003	7.873435e-007
1.047128548050890e+003	7.868601e-007
1.071519305237597e+003	7.863869e-007
1.096478196143175e+003	7.859238e-007
1.122018454301953e+003	7.854706e-007
1.148153621496872e+003	7.850271e-007
1.174897554939519e+003	7.845930e-007
1.202264434617402e+003	7.841683e-007
1.230268770812370e+003	7.837526e-007
1.258925411794156e+003	7.833458e-007
1.288249551693122e+003	7.829478e-007
1.318256738556395e+003	7.825583e-007
1.348962882591641e+003	7.821772e-007
1.380384264602872e+003	7.818043e-007
1.412537544622741e+003	7.814395e-007
1.445439770745914e+003	7.810825e-007
1.479108388168193e+003	7.807333e-007
1.513561248436194e+003	7.803917e-007
1.548816618912467e+003	7.800575e-007
1.584893192461099e+003	7.797306e-007
1.621810097358915e+003	7.794109e-007
1.659586907437545e+003	7.790981e-007
1.698243652461728e+003	7.787922e-007
1.737800828749359e+003	7.784930e-007
1.778279410038906e+003	7.782004e-007
1.819700858609966e+003	7.779143e-007
1.862087136662849e+003	7.776345e-007
1.905460717963229e+003	7.773609e-007
1.949844599758026e+003	7.770934e-007
1.995262314968860e+003	7.768319e-007
2.041737944669509e+003	7.765762e-007
2.089296130854019e+003	7.763262e-007
2.137962089502211e+003	7.760818e-007
2.187761623949531e+003	7.758430e-007
2.238721138568317e+003	7.756095e-007
2.290867652767750e+003	7.753813e-007
2.344228815319898e+003	7.751583e-007
2.398832919019466e+003	7.749403e-007
2.454708915685005e+003	7.747273e-007
2.511886431509554e+003	7.745192e-007
2.570395782768837e+003	7.743158e-007
2.630267991895355e+003	7.741171e-007
2.691534803926887e+003	7.739229e-007
2.754228703338138e+003	7.737332e-007
2.818382931264424e+003	7.735479e-007
2.884031503126575e+003	7.733669e-007
2.951209226666354e+003	7.731900e-007
3.019951720401984e+003	7.730173e-007
3.090295432513557e+003	7.728486e-007
3.162277660168345e+003	7.726838e-007
3.235936569296248e+003	7.725228e-007
3.311311214825875e+003	7.723656e-007
3.388441561391989e+003	7.722122e-007
3.467368504525279e+003	7.720623e-007
3.548133892335716e+003	7.719159e-007
3.630780547700973e+003	7.717731e-007
3.715352290971684e+003	7.716336e-007
3.801893963205570e+003	7.714974e-007
3.890451449942763e+003	7.713645e-007
3.981071705534928e+003	7.712347e-007
4.073802778041082e+003	7.711080e-007
4.168693834703307e+003	7.709843e-007
4.265795188015879e+003	7.708637e-007
4.365158322401610e+003	7.707460e-007
4.466835921509581e+003	7.706311e-007
4.570881896148699e+003	7.705190e-007
4.677351412871929e+003	7.704097e-007
4.786300923226329e+003	7.703030e-007
4.897788193684407e+003	7.701989e-007
5.011872336272666e+003	7.700974e-007
5.128613839913590e+003	7.699985e-007
5.248074602497666e+003	7.699020e-007
5.370317963702466e+003	7.698079e-007
5.495408738576182e+003	7.697162e-007
5.623413251903426e+003	7.696268e-007
5.754399373371502e+003	7.695397e-007
5.888436553555821e+003	7.694549e-007
6.025595860743507e+003	7.693722e-007
6.165950018614749e+003	7.692917e-007
6.309573444801858e+003	7.692133e-007
6.456542290346478e+003	7.691370e-007
6.606934480075881e+003	7.690628e-007
6.760829753919737e+003	7.689905e-007
6.918309709189281e+003	7.689202e-007
7.079457843841294e+003	7.688519e-007
7.244359600749813e+003	7.687855e-007
7.413102413009085e+003	7.687210e-007
7.585775750291745e+003	7.686584e-007
7.762471166286822e+003	7.685975e-007
7.943282347242717e+003	7.685385e-007
8.128305161640892e+003	7.684812e-007
8.317637711026608e+003	7.684258e-007
8.511380382023659e+003	7.683720e-007
8.709635899560699e+003	7.683200e-007
8.912509381337344e+003	7.682697e-007
9.120108393558983e+003	7.682211e-007
9.332543007969793e+003	7.681742e-007
9.549925860214238e+003	7.681289e-007
9.772372209557982e+003	7.680853e-007
9.999999999999871e+003	7.680433e-007
1.023292992280741e+004	7.680030e-007
1.047128548050886e+004	7.679643e-007
1.071519305237592e+004	7.679272e-007
1.096478196143171e+004	7.678917e-007
1.122018454301949e+004	7.678578e-007
1.148153621496868e+004	7.678256e-007
1.174897554939514e+004	7.677950e-007
1.202264434617397e+004	7.677660e-007
1.230268770812365e+004	7.677386e-007
1.258925411794151e+004	7.677129e-007
1.288249551693117e+004	7.676888e-007
1.318256738556390e+004	7.676663e-007
1.348962882591636e+004	7.676456e-007
1.380384264602867e+004	7.676265e-007
1.412537544622735e+004	7.676092e-007
1.445439770745908e+004	7.675935e-007
1.479108388168187e+004	7.675796e-007
1.513561248436188e+004	7.675675e-007
1.548816618912460e+004	7.675571e-007
1.584893192461092e+004	7.675487e-007
1.621810097358908e+004	7.675420e-007
1.659586907437538e+004	7.675373e-007
1.698243652461721e+004	7.675345e-007
1.737800828749351e+004	7.675337e-007
1.778279410038898e+004	7.675349e-007
1.819700858609958e+004	7.675382e-007
1.862087136662842e+004	7.675436e-007
1.905460717963221e+004	7.675512e-007
1.949844599758018e+004	7.675610e-007
1.995262314968852e+004	7.675731e-007
2.041737944669501e+004	7.675876e-007
2.089296130854010e+004	7.676045e-007
2.137962089502202e+004	7.676240e-007
2.187761623949522e+004	7.676460e-007
2.238721138568308e+004	7.676707e-007
2.290867652767740e+004	7.676982e-007
2.344228815319889e+004	7.677285e-007
2.398832919019456e+004	7.677618e-007
2.454708915684995e+004	7.677982e-007
2.511886431509544e+004	7.678377e-007
2.570395782768826e+004	7.678805e-007
2.630267991895344e+004	7.679267e-007
2.691534803926876e+004	7.679765e-007
2.754228703338126e+004	7.680299e-007
2.818382931264412e+004	7.680872e-007
2.884031503126564e+004	7.681484e-007
2.951209226666342e+004	7.682138e-007
3.019951720401971e+004	7.682835e-007
3.090295432513544e+004	7.683576e-007
3.162277660168332e+004	7.684365e-007
3.235936569296234e+004	7.685201e-007
3.311311214825861e+004	7.686089e-007
3.388441561391974e+004	7.687028e-007
3.467368504525264e+004	7.688024e-007
3.548133892335701e+004	7.689076e-007
3.630780547700958e+004	7.690188e-007
3.715352290971669e+004	7.691363e-007
3.801893963205554e+004	7.692603e-007
3.890451449942747e+004	7.693911e-007
3.981071705534912e+004	7.695290e-007
4.073802778041065e+004	7.696743e-007
4.168693834703291e+004	7.698275e-007
4.265795188015862e+004	7.699887e-007
4.365158322401593e+004	7.701584e-007
4.466835921509563e+004	7.703370e-007
4.570881896148680e+004	7.705248e-007
4.677351412871909e+004	7.707224e-007
4.786300923226309e+004	7.709300e-007
4.897788193684386e+004	7.711483e-007
5.011872336272644e+004	7.713777e-007
5.128613839913568e+004	7.716187e-007
5.248074602497643e+004	7.718718e-007
5.370317963702443e+004	7.721377e-007
5.495408738576159e+004	7.724169e-007
5.623413251903402e+004	7.727100e-007
5.754399373371479e+004	7.730177e-007
5.888436553555797e+004	7.733407e-007
6.025595860743483e+004	7.736797e-007
6.165950018614724e+004	7.740355e-007
6.309573444801832e+004	7.744088e-007
6.456542290346453e+004	7.748005e-007
6.606934480075855e+004	7.752114e-007
6.760829753919710e+004	7.756426e-007
6.918309709189255e+004	7.760949e-007
7.079457843841266e+004	7.765694e-007
7.244359600749785e+004	7.770672e-007
7.413102413009056e+004	7.775892e-007
7.585775750291716e+004	7.781368e-007
7.762471166286792e+004	7.787112e-007
7.943282347242687e+004	7.793137e-007
8.128305161640862e+004	7.799456e-007
8.317637711026576e+004	7.806084e-007
8.511380382023628e+004	7.813035e-007
8.709635899560666e+004	7.820327e-007
8.912509381337311e+004	7.827974e-007
9.120108393558950e+004	7.835996e-007
9.332543007969759e+004	7.844411e-007
9.549925860214204e+004	7.853237e-007
9.772372209557948e+004	7.862495e-007
9.999999999999837e+004	7.872207e-007
1.023292992280737e+005	7.882396e-007
1.047128548050882e+005	7.893085e-007
1.071519305237589e+005	7.904300e-007
1.096478196143167e+005	7.916067e-007
1.122018454301945e+005	7.928414e-007
1.148153621496864e+005	7.941372e-007
1.174897554939510e+005	7.954969e-007
1.202264434617393e+005	7.969240e-007
1.230268770812361e+005	7.984220e-007
1.258925411794147e+005	7.999945e-007
1.288249551693113e+005	8.016453e-007
1.318256738556385e+005	8.033785e-007
1.348962882591631e+005	8.051985e-007
1.380384264602862e+005	8.071098e-007
1.412537544622731e+005	8.091172e-007
1.445439770745904e+005	8.112260e-007
1.479108388168183e+005	8.134414e-007
1.513561248436183e+005	8.157693e-007
1.548816618912456e+005	8.182157e-007
1.584893192461087e+005	8.207870e-007
1.621810097358903e+005	8.234902e-007
1.659586907437533e+005	8.263326e-007
1.698243652461716e+005	8.293217e-007
1.737800828749346e+005	8.324660e-007
1.778279410038893e+005	8.357741e-007
1.819700858609953e+005	8.392555e-007
1.862087136662836e+005	8.429200e-007
1.905460717963215e+005	8.467782e-007
1.949844599758012e+005	8.508416e-007
1.995262314968846e+005	8.551222e-007
2.041737944669495e+005	8.596328e-007
2.089296130854004e+005	8.643875e-007
2.137962089502196e+005	8.694011e-007
2.187761623949515e+005	8.746895e-007
2.238721138568301e+005	8.802697e-007
2.290867652767734e+005	8.861604e-007
2.344228815319882e+005	8.923811e-007
2.398832919019449e+005	8.989533e-007
2.454708915684988e+005	9.058999e-007
2.511886431509537e+005	9.132458e-007
2.570395782768819e+005	9.210179e-007
2.630267991895336e+005	9.292455e-007
2.691534803926869e+005	9.379599e-007
2.754228703338119e+005	9.471956e-007
2.818382931264405e+005	9.569899e-007
2.884031503126556e+005	9.673836e-007
2.951209226666334e+005	9.784210e-007
3.019951720401964e+005	9.901506e-007
3.090295432513537e+005	1.002626e-006
3.162277660168324e+005	1.015905e-006
3.235936569296226e+005	1.030052e-006
3.311311214825853e+005	1.045138e-006
3.388441561391967e+005	1.061240e-006
3.467368504525256e+005	1.078446e-006
3.548133892335693e+005	1.096850e-006
3.630780547700950e+005	1.116558e-006
3.715352290971660e+005	1.137689e-006
3.801893963205545e+005	1.160373e-006
3.890451449942738e+005	1.184757e-006
3.981071705534903e+005	1.211006e-006
4.073802778041056e+005	1.239302e-006
4.168693834703281e+005	1.269851e-006
4.265795188015852e+005	1.302883e-006
4.365158322401583e+005	1.338658e-006
4.466835921509552e+005	1.377466e-006
4.570881896148669e+005	1.419632e-006
4.677351412871899e+005	1.465519e-006
4.786300923226299e+005	1.515530e-006
4.897788193684375e+005	1.570108e-006
5.011872336272634e+005	1.629736e-006
5.128613839913558e+005	1.694927e-006
5.248074602497633e+005	1.766208e-006
5.370317963702432e+005	1.844092e-006
5.495408738576148e+005	1.929020e-006
5.623413251903391e+005	2.021275e-006
5.754399373371467e+005	2.120844e-006
5.888436553555785e+005	2.227205e-006
6.025595860743470e+005	2.339021e-006
6.165950018614712e+005	2.453751e-006
6.309573444801820e+005	2.567195e-006
6.456542290346441e+005	2.673127e-006
6.606934480075843e+005	2.763270e-006
6.760829753919698e+005	2.827986e-006
6.918309709189242e+005	2.857944e-006
7.079457843841253e+005	2.846539e-006
7.244359600749771e+005	2.792108e-006
7.413102413009043e+005	2.698717e-006
7.585775750291703e+005	2.574969e-006
7.762471166286779e+005	2.431522e-006
7.943282347242674e+005	2.278613e-006
8.128305161640848e+005	2.124506e-006
8.317637711026561e+005	1.974996e-006
8.511380382023612e+005	1.833630e-006
8.709635899560649e+005	1.702226e-006
8.912509381337294e+005	1.581412e-006
9.120108393558932e+005	1.471074e-006
9.332543007969741e+005	1.370675e-006
9.549925860214186e+005	1.279469e-006
9.772372209557928e+005	1.196630e-006
1.000000000000000e+006	1.121332e-006
