frequency	V(onoise)
8.511380382023719e+001	7.411078e-007
8.709635899560760e+001	7.411078e-007
8.912509381337408e+001	7.411079e-007
9.120108393559049e+001	7.411080e-007
9.332543007969861e+001	7.411081e-007
9.549925860214309e+001	7.411081e-007
9.772372209558054e+001	7.411082e-007
9.999999999999946e+001	7.411083e-007
1.023292992280749e+002	7.411084e-007
1.047128548050894e+002	7.411085e-007
1.071519305237600e+002	7.411086e-007
1.096478196143179e+002	7.411087e-007
1.122018454301957e+002	7.411088e-007
1.148153621496876e+002	7.411089e-007
1.174897554939523e+002	7.411090e-007
1.202264434617406e+002	7.411091e-007
1.230268770812374e+002	7.411093e-007
1.258925411794160e+002	7.411094e-007
1.288249551693126e+002	7.411096e-007
1.318256738556399e+002	7.411097e-007
1.348962882591646e+002	7.411099e-007
1.380384264602876e+002	7.411101e-007
1.412537544622746e+002	7.411102e-007
1.445439770745919e+002	7.411104e-007
1.479108388168199e+002	7.411106e-007
1.513561248436199e+002	7.411108e-007
1.548816618912472e+002	7.411110e-007
1.584893192461104e+002	7.411112e-007
1.621810097358920e+002	7.411114e-007
1.659586907437551e+002	7.411116e-007
1.698243652461734e+002	7.411119e-007
1.737800828749365e+002	7.411122e-007
1.778279410038912e+002	7.411124e-007
1.819700858609972e+002	7.411127e-007
1.862087136662856e+002	7.411130e-007
1.905460717963235e+002	7.411134e-007
1.949844599758033e+002	7.411136e-007
1.995262314968867e+002	7.411140e-007
2.041737944669516e+002	7.411143e-007
2.089296130854026e+002	7.411147e-007
2.137962089502218e+002	7.411151e-007
2.187761623949538e+002	7.411155e-007
2.238721138568325e+002	7.411159e-007
2.290867652767758e+002	7.411164e-007
2.344228815319906e+002	7.411168e-007
2.398832919019474e+002	7.411173e-007
2.454708915685014e+002	7.411178e-007
2.511886431509563e+002	7.411183e-007
2.570395782768846e+002	7.411188e-007
2.630267991895364e+002	7.411194e-007
2.691534803926897e+002	7.411200e-007
2.754228703338148e+002	7.411206e-007
2.818382931264435e+002	7.411213e-007
2.884031503126586e+002	7.411219e-007
2.951209226666366e+002	7.411226e-007
3.019951720401995e+002	7.411234e-007
3.090295432513569e+002	7.411241e-007
3.162277660168357e+002	7.411249e-007
3.235936569296260e+002	7.411257e-007
3.311311214825888e+002	7.411266e-007
3.388441561392002e+002	7.411275e-007
3.467368504525292e+002	7.411284e-007
3.548133892335729e+002	7.411294e-007
3.630780547700987e+002	7.411303e-007
3.715352290971698e+002	7.411314e-007
3.801893963205584e+002	7.411325e-007
3.890451449942777e+002	7.411336e-007
3.981071705534943e+002	7.411348e-007
4.073802778041097e+002	7.411360e-007
4.168693834703323e+002	7.411373e-007
4.265795188015895e+002	7.411386e-007
4.365158322401627e+002	7.411400e-007
4.466835921509598e+002	7.411414e-007
4.570881896148716e+002	7.411429e-007
4.677351412871947e+002	7.411444e-007
4.786300923226348e+002	7.411460e-007
4.897788193684425e+002	7.411476e-007
5.011872336272685e+002	7.411493e-007
5.128613839913610e+002	7.411511e-007
5.248074602497686e+002	7.411529e-007
5.370317963702487e+002	7.411548e-007
5.495408738576203e+002	7.411567e-007
5.623413251903447e+002	7.411587e-007
5.754399373371524e+002	7.411608e-007
5.888436553555844e+002	7.411629e-007
6.025595860743530e+002	7.411651e-007
6.165950018614773e+002	7.411674e-007
6.309573444801882e+002	7.411697e-007
6.456542290346504e+002	7.411721e-007
6.606934480075908e+002	7.411746e-007
6.760829753919763e+002	7.411771e-007
6.918309709189309e+002	7.411797e-007
7.079457843841321e+002	7.411824e-007
7.244359600749841e+002	7.411852e-007
7.413102413009113e+002	7.411880e-007
7.585775750291774e+002	7.411909e-007
7.762471166286852e+002	7.411938e-007
7.943282347242747e+002	7.411969e-007
8.128305161640923e+002	7.411999e-007
8.317637711026639e+002	7.412031e-007
8.511380382023692e+002	7.412062e-007
8.709635899560732e+002	7.412095e-007
8.912509381337379e+002	7.412128e-007
9.120108393559019e+002	7.412162e-007
9.332543007969830e+002	7.412197e-007
9.549925860214277e+002	7.412231e-007
9.772372209558022e+002	7.412266e-007
9.999999999999913e+002	7.412303e-007
1.023292992280745e+003	7.412339e-007
1.047128548050890e+003	7.412376e-007
1.071519305237597e+003	7.412413e-007
1.096478196143175e+003	7.412450e-007
1.122018454301953e+003	7.412488e-007
1.148153621496872e+003	7.412526e-007
1.174897554939519e+003	7.412564e-007
1.202264434617402e+003	7.412602e-007
1.230268770812370e+003	7.412641e-007
1.258925411794156e+003	7.412680e-007
1.288249551693122e+003	7.412719e-007
1.318256738556395e+003	7.412758e-007
1.348962882591641e+003	7.412796e-007
1.380384264602872e+003	7.412835e-007
1.412537544622741e+003	7.412874e-007
1.445439770745914e+003	7.412913e-007
1.479108388168193e+003	7.412951e-007
1.513561248436194e+003	7.412990e-007
1.548816618912467e+003	7.413028e-007
1.584893192461099e+003	7.413066e-007
1.621810097358915e+003	7.413104e-007
1.659586907437545e+003	7.413141e-007
1.698243652461728e+003	7.413178e-007
1.737800828749359e+003	7.413215e-007
1.778279410038906e+003	7.413250e-007
1.819700858609966e+003	7.413286e-007
1.862087136662849e+003	7.413321e-007
1.905460717963229e+003	7.413357e-007
1.949844599758026e+003	7.413391e-007
1.995262314968860e+003	7.413425e-007
2.041737944669509e+003	7.413458e-007
2.089296130854019e+003	7.413491e-007
2.137962089502211e+003	7.413523e-007
2.187761623949531e+003	7.413555e-007
2.238721138568317e+003	7.413586e-007
2.290867652767750e+003	7.413616e-007
2.344228815319898e+003	7.413647e-007
2.398832919019466e+003	7.413676e-007
2.454708915685005e+003	7.413705e-007
2.511886431509554e+003	7.413733e-007
2.570395782768837e+003	7.413761e-007
2.630267991895355e+003	7.413788e-007
2.691534803926887e+003	7.413815e-007
2.754228703338138e+003	7.413841e-007
2.818382931264424e+003	7.413867e-007
2.884031503126575e+003	7.413892e-007
2.951209226666354e+003	7.413916e-007
3.019951720401984e+003	7.413940e-007
3.090295432513557e+003	7.413963e-007
3.162277660168345e+003	7.413987e-007
3.235936569296248e+003	7.414009e-007
3.311311214825875e+003	7.414031e-007
3.388441561391989e+003	7.414053e-007
3.467368504525279e+003	7.414075e-007
3.548133892335716e+003	7.414096e-007
3.630780547700973e+003	7.414117e-007
3.715352290971684e+003	7.414137e-007
3.801893963205570e+003	7.414157e-007
3.890451449942763e+003	7.414177e-007
3.981071705534928e+003	7.414197e-007
4.073802778041082e+003	7.414216e-007
4.168693834703307e+003	7.414235e-007
4.265795188015879e+003	7.414254e-007
4.365158322401610e+003	7.414274e-007
4.466835921509581e+003	7.414292e-007
4.570881896148699e+003	7.414311e-007
4.677351412871929e+003	7.414330e-007
4.786300923226329e+003	7.414349e-007
4.897788193684407e+003	7.414367e-007
5.011872336272666e+003	7.414386e-007
5.128613839913590e+003	7.414405e-007
5.248074602497666e+003	7.414424e-007
5.370317963702466e+003	7.414443e-007
5.495408738576182e+003	7.414462e-007
5.623413251903426e+003	7.414482e-007
5.754399373371502e+003	7.414502e-007
5.888436553555821e+003	7.414522e-007
6.025595860743507e+003	7.414542e-007
6.165950018614749e+003	7.414563e-007
6.309573444801858e+003	7.414585e-007
6.456542290346478e+003	7.414606e-007
6.606934480075881e+003	7.414628e-007
6.760829753919737e+003	7.414651e-007
6.918309709189281e+003	7.414674e-007
7.079457843841294e+003	7.414699e-007
7.244359600749813e+003	7.414723e-007
7.413102413009085e+003	7.414749e-007
7.585775750291745e+003	7.414775e-007
7.762471166286822e+003	7.414802e-007
7.943282347242717e+003	7.414830e-007
8.128305161640892e+003	7.414858e-007
8.317637711026608e+003	7.414889e-007
8.511380382023659e+003	7.414920e-007
8.709635899560699e+003	7.414952e-007
8.912509381337344e+003	7.414985e-007
9.120108393558983e+003	7.415020e-007
9.332543007969793e+003	7.415056e-007
9.549925860214238e+003	7.415093e-007
9.772372209557982e+003	7.415132e-007
9.999999999999871e+003	7.415173e-007
1.023292992280741e+004	7.415215e-007
1.047128548050886e+004	7.415259e-007
1.071519305237592e+004	7.415305e-007
1.096478196143171e+004	7.415353e-007
1.122018454301949e+004	7.415403e-007
1.148153621496868e+004	7.415455e-007
1.174897554939514e+004	7.415509e-007
1.202264434617397e+004	7.415566e-007
1.230268770812365e+004	7.415625e-007
1.258925411794151e+004	7.415687e-007
1.288249551693117e+004	7.415751e-007
1.318256738556390e+004	7.415819e-007
1.348962882591636e+004	7.415890e-007
1.380384264602867e+004	7.415964e-007
1.412537544622735e+004	7.416040e-007
1.445439770745908e+004	7.416121e-007
1.479108388168187e+004	7.416206e-007
1.513561248436188e+004	7.416294e-007
1.548816618912460e+004	7.416386e-007
1.584893192461092e+004	7.416483e-007
1.621810097358908e+004	7.416583e-007
1.659586907437538e+004	7.416689e-007
1.698243652461721e+004	7.416799e-007
1.737800828749351e+004	7.416915e-007
1.778279410038898e+004	7.417036e-007
1.819700858609958e+004	7.417162e-007
1.862087136662842e+004	7.417295e-007
1.905460717963221e+004	7.417433e-007
1.949844599758018e+004	7.417578e-007
1.995262314968852e+004	7.417731e-007
2.041737944669501e+004	7.417889e-007
2.089296130854010e+004	7.418056e-007
2.137962089502202e+004	7.418230e-007
2.187761623949522e+004	7.418412e-007
2.238721138568308e+004	7.418603e-007
2.290867652767740e+004	7.418803e-007
2.344228815319889e+004	7.419013e-007
2.398832919019456e+004	7.419231e-007
2.454708915684995e+004	7.419461e-007
2.511886431509544e+004	7.419701e-007
2.570395782768826e+004	7.419952e-007
2.630267991895344e+004	7.420215e-007
2.691534803926876e+004	7.420491e-007
2.754228703338126e+004	7.420779e-007
2.818382931264412e+004	7.421082e-007
2.884031503126564e+004	7.421398e-007
2.951209226666342e+004	7.421729e-007
3.019951720401971e+004	7.422075e-007
3.090295432513544e+004	7.422439e-007
3.162277660168332e+004	7.422818e-007
3.235936569296234e+004	7.423216e-007
3.311311214825861e+004	7.423633e-007
3.388441561391974e+004	7.424069e-007
3.467368504525264e+004	7.424526e-007
3.548133892335701e+004	7.425004e-007
3.630780547700958e+004	7.425505e-007
3.715352290971669e+004	7.426029e-007
3.801893963205554e+004	7.426578e-007
3.890451449942747e+004	7.427153e-007
3.981071705534912e+004	7.427755e-007
4.073802778041065e+004	7.428386e-007
4.168693834703291e+004	7.429045e-007
4.265795188015862e+004	7.429736e-007
4.365158322401593e+004	7.430460e-007
4.466835921509563e+004	7.431217e-007
4.570881896148680e+004	7.432010e-007
4.677351412871909e+004	7.432841e-007
4.786300923226309e+004	7.433711e-007
4.897788193684386e+004	7.434621e-007
5.011872336272644e+004	7.435575e-007
5.128613839913568e+004	7.436573e-007
5.248074602497643e+004	7.437618e-007
5.370317963702443e+004	7.438712e-007
5.495408738576159e+004	7.439858e-007
5.623413251903402e+004	7.441058e-007
5.754399373371479e+004	7.442314e-007
5.888436553555797e+004	7.443630e-007
6.025595860743483e+004	7.445007e-007
6.165950018614724e+004	7.446449e-007
6.309573444801832e+004	7.447959e-007
6.456542290346453e+004	7.449540e-007
6.606934480075855e+004	7.451195e-007
6.760829753919710e+004	7.452928e-007
6.918309709189255e+004	7.454743e-007
7.079457843841266e+004	7.456642e-007
7.244359600749785e+004	7.458632e-007
7.413102413009056e+004	7.460714e-007
7.585775750291716e+004	7.462895e-007
7.762471166286792e+004	7.465178e-007
7.943282347242687e+004	7.467568e-007
8.128305161640862e+004	7.470071e-007
8.317637711026576e+004	7.472692e-007
8.511380382023628e+004	7.475435e-007
8.709635899560666e+004	7.478307e-007
8.912509381337311e+004	7.481314e-007
9.120108393558950e+004	7.484462e-007
9.332543007969759e+004	7.487758e-007
9.549925860214204e+004	7.491209e-007
9.772372209557948e+004	7.494821e-007
9.999999999999837e+004	7.498604e-007
1.023292992280737e+005	7.502563e-007
1.047128548050882e+005	7.506708e-007
1.071519305237589e+005	7.511048e-007
1.096478196143167e+005	7.515591e-007
1.122018454301945e+005	7.520346e-007
1.148153621496864e+005	7.525325e-007
1.174897554939510e+005	7.530537e-007
1.202264434617393e+005	7.535992e-007
1.230268770812361e+005	7.541703e-007
1.258925411794147e+005	7.547682e-007
1.288249551693113e+005	7.553940e-007
1.318256738556385e+005	7.560491e-007
1.348962882591631e+005	7.567348e-007
1.380384264602862e+005	7.574525e-007
1.412537544622731e+005	7.582038e-007
1.445439770745904e+005	7.589901e-007
1.479108388168183e+005	7.598132e-007
1.513561248436183e+005	7.606746e-007
1.548816618912456e+005	7.615762e-007
1.584893192461087e+005	7.625198e-007
1.621810097358903e+005	7.635074e-007
1.659586907437533e+005	7.645410e-007
1.698243652461716e+005	7.656228e-007
1.737800828749346e+005	7.667547e-007
1.778279410038893e+005	7.679394e-007
1.819700858609953e+005	7.691791e-007
1.862087136662836e+005	7.704762e-007
1.905460717963215e+005	7.718336e-007
1.949844599758012e+005	7.732540e-007
1.995262314968846e+005	7.747402e-007
2.041737944669495e+005	7.762951e-007
2.089296130854004e+005	7.779220e-007
2.137962089502196e+005	7.796241e-007
2.187761623949515e+005	7.814048e-007
2.238721138568301e+005	7.832677e-007
2.290867652767734e+005	7.852165e-007
2.344228815319882e+005	7.872551e-007
2.398832919019449e+005	7.893875e-007
2.454708915684988e+005	7.916179e-007
2.511886431509537e+005	7.939508e-007
2.570395782768819e+005	7.963907e-007
2.630267991895336e+005	7.989424e-007
2.691534803926869e+005	8.016109e-007
2.754228703338119e+005	8.044015e-007
2.818382931264405e+005	8.073193e-007
2.884031503126556e+005	8.103704e-007
2.951209226666334e+005	8.135603e-007
3.019951720401964e+005	8.168954e-007
3.090295432513537e+005	8.203819e-007
3.162277660168324e+005	8.240265e-007
3.235936569296226e+005	8.278361e-007
3.311311214825853e+005	8.318179e-007
3.388441561391967e+005	8.359794e-007
3.467368504525256e+005	8.403285e-007
3.548133892335693e+005	8.448731e-007
3.630780547700950e+005	8.496216e-007
3.715352290971660e+005	8.545829e-007
3.801893963205545e+005	8.597660e-007
3.890451449942738e+005	8.651804e-007
3.981071705534903e+005	8.708358e-007
4.073802778041056e+005	8.767423e-007
4.168693834703281e+005	8.829105e-007
4.265795188015852e+005	8.893513e-007
4.365158322401583e+005	8.960760e-007
4.466835921509552e+005	9.030962e-007
4.570881896148669e+005	9.104240e-007
4.677351412871899e+005	9.180719e-007
4.786300923226299e+005	9.260528e-007
4.897788193684375e+005	9.343797e-007
5.011872336272634e+005	9.430665e-007
5.128613839913558e+005	9.521270e-007
5.248074602497633e+005	9.615754e-007
5.370317963702432e+005	9.714267e-007
5.495408738576148e+005	9.816955e-007
5.623413251903391e+005	9.923972e-007
5.754399373371467e+005	1.003547e-006
5.888436553555785e+005	1.015160e-006
6.025595860743470e+005	1.027252e-006
6.165950018614712e+005	1.039838e-006
6.309573444801820e+005	1.052934e-006
6.456542290346441e+005	1.066554e-006
6.606934480075843e+005	1.080712e-006
6.760829753919698e+005	1.095422e-006
6.918309709189242e+005	1.110695e-006
7.079457843841253e+005	1.126542e-006
7.244359600749771e+005	1.142972e-006
7.413102413009043e+005	1.159991e-006
7.585775750291703e+005	1.177602e-006
7.762471166286779e+005	1.195806e-006
7.943282347242674e+005	1.214597e-006
8.128305161640848e+005	1.233966e-006
8.317637711026561e+005	1.253895e-006
8.511380382023612e+005	1.274360e-006
8.709635899560649e+005	1.295327e-006
8.912509381337294e+005	1.316754e-006
9.120108393558932e+005	1.338582e-006
9.332543007969741e+005	1.360743e-006
9.549925860214186e+005	1.383148e-006
9.772372209557928e+005	1.405692e-006
1.000000000000000e+006	1.428250e-006
